sampleName;sampleClass;featureName;featureClass;mzCenter;rtCenter;maxIntensity;integratedIntensity;startRT;endRT
20181010_MLMET0164.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1582;1582;777.72;806.18
20181010_MLMET0095.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;2614;2614;777.6;806.05
20181010_all_stds-r001.d;stds;Indoline_2_carboxylic_acid;met;162.056;808.98;3088;3088;777.56;806.02
20181010_MLMET0075.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;3674;3674;780.38;808.84
20181010_MLMET0072.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;4993;4993;780.71;809.17
20181010_MLMET0068.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;3521;3521;777.84;806.3
20181010_MLMET0142.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;827;827;777.36;805.81
20181010_MLMET0165.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1677;1677;779.89;808.35
20181010_MLMET0162.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1160;1160;780.27;808.72
20181010_MLMET0180.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1323;1323;778.98;807.43
20181010_MLMET0091.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;2712;2712;779.33;807.79
20181010_MLMET0136.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;908;908;779.93;808.39
20181010_MLMET0090.d;filter;Indoline_2_carboxylic_acid;met;162.056;808.98;1895;1895;780.28;808.74
20181010_MLMET0141.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;918;918;778.07;806.52
20181010_Blank-r001.d;blank;Indoline_2_carboxylic_acid;met;162.056;808.98;899;899;778.27;806.73
20181010_MLMET0167.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1119;1119;780.95;809.41
20181010_MLMET0182.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1381;1381;781.07;809.52
20181010_MLMET0093.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1818;1818;778.31;806.77
20181010_MLMET0118.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;2220;2220;777.89;806.34
20181010_MLMET0138.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;936;936;781.74;810.2
20181010_MLMET0123.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1502;1502;781.42;809.88
20181010_MLMET0183.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;2896;2896;777.6;806.06
20181010_MLMET0178.d;filter;Indoline_2_carboxylic_acid;met;162.056;808.98;1189;1189;777.55;806.01
20181010_MLMET0119.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1802;1802;780.76;809.22
20181010_MLMET0163.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1228;1228;780.45;808.91
20181010_MLMET0179.d;filter;Indoline_2_carboxylic_acid;met;162.056;808.98;1235;1235;778.54;807
20181010_MLMET0121.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1666;1666;778.72;807.17
20181010_MLMET0122.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1739;1739;779.93;808.38
20181010_MLMET0168.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1342;1342;779.9;808.36
20181010_MLMET0185.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1510;1510;779.17;807.63
20181010_MLMET0096.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;3868;3868;779.06;807.51
20181010_MLMET0092.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;3129;3129;779.97;808.43
20181010_MLMET0186.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;1461;1461;779.87;808.33
20181010_MLMET0125.d;filter;Indoline_2_carboxylic_acid;met;162.056;808.98;1202;1202;778.29;806.75
20181010_MLMET0097.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;3132;3132;778.2;806.66
20181010_MLMET0143.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;975;975;780.55;809
20181010_MLMET0094.d;sample;Indoline_2_carboxylic_acid;met;162.056;808.98;2554;2554;780.66;809.12
20181010_MLMET0116.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;128863;128863;779.67;808.12
20181010_MLMET0098.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;151210;151210;779.41;807.87
20181010_MLMET0070.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;119652;119652;783.01;811.46
20181010_MLMET0089.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;152330;152330;783.26;811.72
20181010_MLMET0187.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;55082;55082;776.62;805.08
20181010_MLMET0067.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;203637;203637;776.67;805.13
20181010_Blank-r002.d;blank;Indoline_2_carboxylic_acid;ref;172.084;808.98;54130;54130;779.99;808.44
20181010_RCY308_control-r001.d;control;Indoline_2_carboxylic_acid;ref;172.084;808.98;54402;54402;780.06;808.52
20181010_MLMET0072.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;171478;171478;778.22;806.67
20181010_MLMET0091.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;147517;147517;778.33;806.79
20181010_MLMET0159.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;60922;60922;781.22;809.68
20181010_all_stds-r001.d;stds;Indoline_2_carboxylic_acid;ref;172.084;808.98;54419;54419;781.06;809.51
20181010_MLMET0073.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;186340;186340;780.02;808.48
20181010_MLMET0144.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;61610;61610;780.02;808.47
20181010_MLMET0168.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;61614;61614;778.91;807.36
20181010_MLMET0074.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;176475;176475;779.34;807.79
20181010_MLMET0093.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;164783;164783;776.81;805.27
20181010_MLMET0167.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;65770;65770;776.46;804.91
20181010_MLMET0066.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;168426;168426;779.93;808.39
20181010_MLMET0122.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;107779;107779;779.93;808.38
20181010_MLMET0121.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;121277;121277;777.72;806.18
20181010_all_stds-r002.d;stds;Indoline_2_carboxylic_acid;ref;172.084;808.98;55863;55863;777.66;806.12
20181010_MLMET0117.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;129172;129172;782.12;810.58
20181010_MLMET0071.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;180874;180874;781.89;810.35
20181010_MLMET0120.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;120992;120992;778.88;807.33
20181010_MLMET0075.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;176020;176020;778.89;807.34
20181010_MLMET0123.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;92646;92646;779.42;807.88
20181010_MLMET0124.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;78645;78645;779.82;808.27
20181010_MLMET0180.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;62902;62902;779.48;807.93
20181010_MLMET0096.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;248386;248386;779.55;808.01
20181010_MLMET0165.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;58140;58140;778.89;807.35
20181010_MLMET0137.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;60210;60210;779.33;807.79
20181010_MLMET0160.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;58480;58480;778.73;807.19
20181010_RCY308_control-r002.d;control;Indoline_2_carboxylic_acid;ref;172.084;808.98;61130;61130;778.58;807.04
20181010_MLMET0090.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;152572;152572;780.28;808.74
20181010_MLMET0141.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;59267;59267;780.06;808.52
20181010_MLMET0161.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;60670;60670;776.95;805.41
20181010_MLMET0139.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;57924;57924;777;805.46
20181010_MLMET0182.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;55206;55206;778.57;807.03
20181010_MLMET0095.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;145643;145643;778.59;807.05
20181010_MLMET0135.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;62069;62069;778.22;806.67
20181010_MLMET0178.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;60834;60834;778.05;806.51
20181010_MLMET0184.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;68860;68860;778.9;807.35
20181010_MLMET0142.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;63128;63128;778.86;807.31
20181010_MLMET0138.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;62740;62740;784.24;812.7
20181010_MLMET0119.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;126083;126083;784.26;812.71
20181010_MLMET0118.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;122918;122918;779.39;807.84
20181010_MLMET0166.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;43004;43004;779.39;807.84
20181010_MLMET0186.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;49049;49049;778.37;806.83
20181010_MLMET0185.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;48396;48396;778.67;807.13
20181010_MLMET0164.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;44170;44170;779.22;807.67
20181010_MLMET0163.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;60778;60778;778.95;807.41
20181010_MLMET0162.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;67433;67433;778.27;806.73
20181010_MLMET0069.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;146667;146667;778.17;806.62
20181010_MLMET0140.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;61598;61598;780.74;809.2
20181010_MLMET0136.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;60391;60391;780.43;808.89
20181010_MLMET0125.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;72968;72968;778.29;806.75
20181010_MLMET0183.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;66166;66166;778.1;806.56
20181010_Blank-r001.d;blank;Indoline_2_carboxylic_acid;ref;172.084;808.98;50637;50637;779.77;808.23
20181010_MLMET0181.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;72394;72394;779.47;807.93
20181010_MLMET0068.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;124759;124759;777.84;806.3
20181010_MLMET0179.d;filter;Indoline_2_carboxylic_acid;ref;172.084;808.98;45133;45133;777.54;806
20181010_MLMET0092.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;170383;170383;784.97;813.42
20181010_MLMET0097.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;143161;143161;785.19;813.65
20181010_MLMET0143.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;57662;57662;785.54;814
20181010_MLMET0094.d;sample;Indoline_2_carboxylic_acid;ref;172.084;808.98;149618;149618;785.65;814.11
20181010_MLMET0098.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;29053;29053;818.35;838.32
20181010_MLMET0096.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;33554;33554;818.5;838.47
20181010_MLMET0187.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;4793;4793;816.06;836.03
20181010_MLMET0068.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;46904;46904;816.28;836.25
20181010_MLMET0143.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;58695;58695;817.49;837.46
20181010_MLMET0069.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;69602;69602;817.11;837.08
20181010_all_stds-r001.d;stds;Phenylpyruvic_Acid;met;163.04;845.7;1100;1100;814.01;833.98
20181010_MLMET0166.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;59355;59355;813.83;833.8
20181010_MLMET0142.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;27936;27936;820.29;840.26
20181010_MLMET0095.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;24946;24946;820.53;840.5
20181010_all_stds-r002.d;stds;Phenylpyruvic_Acid;met;163.04;845.7;1299;1299;818.1;838.07
20181010_MLMET0070.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;69729;69729;818.45;838.42
20181010_MLMET0116.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;44881;44881;820.11;840.07
20181010_MLMET0185.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;83856;83856;820.11;840.08
20181010_MLMET0092.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;40076;40076;818.41;838.38
20181010_MLMET0090.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;50984;50984;818.22;838.19
20181010_MLMET0125.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;33728;33728;820.73;840.7
20181010_MLMET0164.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;56178;56178;820.66;840.63
20181010_Blank-r002.d;blank;Phenylpyruvic_Acid;met;163.04;845.7;933;933;818.43;838.4
20181010_MLMET0135.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;29411;29411;818.16;838.13
20181010_MLMET0089.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;22041;22041;819.7;839.67
20181010_MLMET0074.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;22423;22423;819.77;839.74
20181010_MLMET0163.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;64416;64416;818.39;838.36
20181010_MLMET0159.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;101913;101913;818.17;838.14
20181010_MLMET0118.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;24272;24272;820.32;840.29
20181010_MLMET0094.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;27652;27652;820.1;840.07
20181010_MLMET0144.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;98061;98061;818.46;838.43
20181010_MLMET0141.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;44252;44252;818.51;838.48
20181010_MLMET0168.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;78116;78116;820.34;840.31
20181010_MLMET0136.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;32652;32652;820.37;840.34
20181010_MLMET0075.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;47144;47144;818.33;838.29
20181010_MLMET0162.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;127849;127849;818.21;838.18
20181010_MLMET0178.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;104833;104833;820.49;840.46
20181010_MLMET0067.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;66248;66248;820.1;840.07
20181010_MLMET0093.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;19707;19707;818.75;838.72
20181010_MLMET0124.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;31365;31365;818.76;838.73
20181010_MLMET0091.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;38458;38458;820.27;840.24
20181010_RCY308_control-r001.d;control;Phenylpyruvic_Acid;met;163.04;845.7;1243;1243;820.5;840.47
20181010_MLMET0120.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;18694;18694;818.32;838.29
20181010_MLMET0186.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;94763;94763;818.31;838.28
20181010_MLMET0179.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;110627;110627;820.48;840.45
20181010_Blank-r001.d;blank;Phenylpyruvic_Acid;met;163.04;845.7;1503;1503;820.21;840.18
20181010_MLMET0097.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;27720;27720;818.64;838.61
20181010_MLMET0167.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;59810;59810;818.89;838.86
20181010_RCY308_control-r002.d;control;Phenylpyruvic_Acid;met;163.04;845.7;1657;1657;820.52;840.49
20181010_MLMET0160.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;116892;116892;820.17;840.14
20181010_MLMET0119.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;31575;31575;818.2;838.17
20181010_MLMET0122.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;27515;27515;818.37;838.34
20181010_MLMET0139.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;16727;16727;820.43;840.4
20181010_MLMET0180.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;80113;80113;820.41;840.38
20181010_MLMET0161.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;68063;68063;818.89;838.86
20181010_MLMET0071.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;56001;56001;818.83;838.8
20181010_MLMET0072.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;40086;40086;820.15;840.12
20181010_MLMET0066.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;80662;80662;820.37;840.34
20181010_MLMET0138.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;29635;29635;818.19;838.16
20181010_MLMET0137.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;28365;28365;818.28;838.24
20181010_MLMET0121.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;24241;24241;820.15;840.12
20181010_MLMET0182.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;58497;58497;820.5;840.48
20181010_MLMET0181.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;46220;46220;818.41;838.38
20181010_MLMET0184.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;75649;75649;818.34;838.31
20181010_MLMET0183.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;101755;101755;820.54;840.51
20181010_MLMET0140.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;44486;44486;820.18;840.15
20181010_MLMET0165.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;72645;72645;818.83;838.8
20181010_MLMET0073.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;48836;48836;818.97;838.93
20181010_MLMET0117.d;filter;Phenylpyruvic_Acid;met;163.04;845.7;45523;45523;820.06;840.03
20181010_MLMET0123.d;sample;Phenylpyruvic_Acid;met;163.04;845.7;31375;31375;820.36;840.33
20181010_MLMET0136.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;37546;37546;818.87;838.84
20181010_MLMET0187.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;34482;34482;818.56;838.53
20181010_MLMET0092.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;109716;109716;820.41;840.38
20181010_MLMET0090.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;106855;106855;820.22;840.19
20181010_MLMET0144.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;35932;35932;818.96;838.93
20181010_all_stds-r001.d;stds;Phenylpyruvic_Acid;ref;172.071;845.7;36725;36725;819;838.97
20181010_MLMET0138.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;34492;34492;819.69;839.65
20181010_MLMET0141.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;33789;33789;820;839.97
20181010_all_stds-r002.d;stds;Phenylpyruvic_Acid;ref;172.071;845.7;34247;34247;818.6;838.57
20181010_MLMET0139.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;32427;32427;818.93;838.9
20181010_MLMET0089.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;102627;102627;820.7;840.67
20181010_MLMET0137.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;32875;32875;820.77;840.74
20181010_MLMET0095.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;81984;81984;818.53;838.5
20181010_MLMET0118.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;76970;76970;818.33;838.3
20181010_MLMET0186.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;32336;32336;820.31;840.28
20181010_MLMET0184.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;31157;31157;820.34;840.3
20181010_MLMET0096.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;87718;87718;819;838.96
20181010_MLMET0179.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;35308;35308;818.98;838.95
20181010_MLMET0168.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;34075;34075;820.34;840.31
20181010_MLMET0075.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;100613;100613;820.32;840.29
20181010_Blank-r001.d;blank;Phenylpyruvic_Acid;ref;172.071;845.7;33008;33008;818.71;838.68
20181010_MLMET0119.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;88742;88742;818.7;838.67
20181010_MLMET0069.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;117500;117500;820.1;840.07
20181010_MLMET0182.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;30837;30837;820.5;840.48
20181010_MLMET0124.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;43356;43356;818.26;838.23
20181010_MLMET0074.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;98096;98096;818.28;838.25
20181010_MLMET0163.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;31225;31225;820.39;840.36
20181010_MLMET0159.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;29197;29197;820.16;840.13
20181010_MLMET0066.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;119709;119709;818.37;838.34
20181010_MLMET0181.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;35797;35797;818.41;838.38
20181010_MLMET0097.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;83054;83054;820.14;840.11
20181010_MLMET0143.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;29080;29080;820.49;840.46
20181010_MLMET0135.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;35119;35119;817.66;837.63
20181010_MLMET0142.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;32650;32650;817.8;837.76
20181010_Blank-r002.d;blank;Phenylpyruvic_Acid;ref;172.071;845.7;35453;35453;820.42;840.39
20181010_MLMET0067.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;141360;141360;820.1;840.07
20181010_MLMET0140.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;33204;33204;818.19;838.15
20181010_MLMET0071.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;113335;113335;818.33;838.3
20181010_MLMET0180.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;29552;29552;820.41;840.38
20181010_MLMET0161.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;29006;29006;820.38;840.35
20181010_MLMET0178.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;32204;32204;818.49;838.46
20181010_MLMET0068.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;108678;108678;818.28;838.25
20181010_MLMET0070.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;97748;97748;819.95;839.92
20181010_MLMET0098.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;93418;93418;819.85;839.82
20181010_RCY308_control-r001.d;control;Phenylpyruvic_Acid;ref;172.071;845.7;38511;38511;818.5;838.47
20181010_MLMET0117.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;97492;97492;818.07;838.04
20181010_MLMET0185.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;34155;34155;819.61;839.58
20181010_MLMET0167.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;30712;30712;819.89;839.86
20181010_RCY308_control-r002.d;control;Phenylpyruvic_Acid;ref;172.071;845.7;41628;41628;818.52;838.49
20181010_MLMET0165.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;31744;31744;818.33;838.3
20181010_MLMET0120.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;75162;75162;820.31;840.28
20181010_MLMET0116.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;86434;86434;820.11;840.07
20181010_MLMET0094.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;99803;99803;818.1;838.07
20181010_MLMET0121.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;73022;73022;818.16;838.13
20181010_MLMET0162.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;33049;33049;819.71;839.67
20181010_MLMET0125.d;filter;Phenylpyruvic_Acid;ref;172.071;845.7;46842;46842;819.73;839.7
20181010_MLMET0183.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;32965;32965;818.04;838.01
20181010_MLMET0093.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;90596;90596;817.75;837.72
20181010_MLMET0160.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;32989;32989;819.67;839.64
20181010_MLMET0072.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;97490;97490;819.65;839.62
20181010_MLMET0073.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;107895;107895;817.47;837.44
20181010_MLMET0122.d;sample;Phenylpyruvic_Acid;ref;172.071;845.7;64219;64219;817.37;837.34
